osmid,y,x,ref,highway,street_count,geometry
81941920,33.2163198,-97.1260702,,,2,POINT (-97.1260702 33.2163198)
81941924,33.2163645,-97.1264611,,,2,POINT (-97.1264611 33.2163645)
81943314,33.2115272,-97.1443601,,traffic_signals,3,POINT (-97.1443601 33.2115272)
81946700,33.20989,-97.13248,,,3,POINT (-97.13248 33.20989)
81946702,33.20853,-97.13251,,,2,POINT (-97.13251 33.20853)
81946707,33.206947,-97.132532,,,2,POINT (-97.132532 33.206947)
81947113,33.21716,-97.13726,,,3,POINT (-97.13726 33.21716)
81947115,33.2171016,-97.1371245,,,4,POINT (-97.1371245 33.2171016)
81947117,33.217041,-97.135414,,,2,POINT (-97.135414 33.217041)
81952494,33.205951,-97.143169,,,2,POINT (-97.143169 33.205951)
81955235,33.220354,-97.147517,,,2,POINT (-97.147517 33.220354)
81955237,33.220153,-97.147522,,,2,POINT (-97.147522 33.220153)
81955238,33.21967,-97.14755,,,3,POINT (-97.14755 33.21967)
81955239,33.21929,-97.147551,,,2,POINT (-97.147551 33.21929)
81955240,33.218989,-97.14757,,,2,POINT (-97.14757 33.218989)
81955245,33.21717,-97.14777,,,2,POINT (-97.14777 33.21717)
81955247,33.21641,-97.14777,,,2,POINT (-97.14777 33.21641)
81955249,33.21594,-97.14779,,,2,POINT (-97.14779 33.21594)
81955795,33.2128094,-97.1597865,,,4,POINT (-97.1597865 33.2128094)
81955803,33.212809,-97.15798,,,3,POINT (-97.15798 33.212809)
81956648,33.21662,-97.15186,,,2,POINT (-97.15186 33.21662)
81958101,33.2153009,-97.1484263,,,2,POINT (-97.1484263 33.2153009)
81962437,33.2069923,-97.1615365,,,2,POINT (-97.1615365 33.2069923)
81962439,33.2068849,-97.1615647,,,2,POINT (-97.1615647 33.2068849)
81962441,33.2067654,-97.1616069,,,2,POINT (-97.1616069 33.2067654)
81962443,33.2065853,-97.1616985,,,2,POINT (-97.1616985 33.2065853)
81962519,33.2063886,-97.1616604,,,2,POINT (-97.1616604 33.2063886)
81962520,33.2063364,-97.1616085,,,2,POINT (-97.1616085 33.2063364)
81962522,33.206287,-97.1615786,,,2,POINT (-97.1615786 33.206287)
81962524,33.206214,-97.1615588,,,2,POINT (-97.1615588 33.206214)
81962526,33.2061381,-97.1615458,,,2,POINT (-97.1615458 33.2061381)
81962703,33.22043,-97.1201574,,,3,POINT (-97.1201574 33.22043)
81963986,33.2161154,-97.13429,,,3,POINT (-97.13429 33.2161154)
81970053,33.220399,-97.12306,,,3,POINT (-97.12306 33.220399)
81970055,33.21884,-97.12309,,,2,POINT (-97.12309 33.21884)
81970057,33.218649,-97.12309,,,3,POINT (-97.12309 33.218649)
81970059,33.21855,-97.1231,,,2,POINT (-97.1231 33.21855)
81970061,33.217979,-97.12311,,,2,POINT (-97.12311 33.217979)
81970064,33.2179,-97.12312,,,2,POINT (-97.12312 33.2179)
81970069,33.22041,-97.12281,,,3,POINT (-97.12281 33.22041)
81971270,33.2259964,-97.1328908,,,3,POINT (-97.1328908 33.2259964)
81974458,33.2106824,-97.1313324,,,3,POINT (-97.1313324 33.2106824)
81974462,33.2098708,-97.1313515,,,3,POINT (-97.1313515 33.2098708)
81974464,33.2093373,-97.1313702,,,2,POINT (-97.1313702 33.2093373)
81974466,33.2092703,-97.1313982,,,2,POINT (-97.1313982 33.2092703)
81974467,33.2092283,-97.1314492,,,2,POINT (-97.1314492 33.2092283)
81974469,33.2090606,-97.1316242,,,2,POINT (-97.1316242 33.2090606)
81974470,33.208937,-97.1316896,,,2,POINT (-97.1316896 33.208937)
81974472,33.2073578,-97.1317255,,,2,POINT (-97.1317255 33.2073578)
81974473,33.2072878,-97.1317005,,,2,POINT (-97.1317005 33.2072878)
81974474,33.2072178,-97.1316585,,,2,POINT (-97.1316585 33.2072178)
81974475,33.2071668,-97.1316005,,,2,POINT (-97.1316005 33.2071668)
81974483,33.211798,-97.13145,,,2,POINT (-97.13145 33.211798)
81974485,33.211239,-97.1314811,,,2,POINT (-97.1314811 33.211239)
81974487,33.2106834,-97.1314679,,,3,POINT (-97.1314679 33.2106834)
81974571,33.21511,-97.12334,,,2,POINT (-97.12334 33.21511)
81974573,33.21493,-97.123339,,,2,POINT (-97.123339 33.21493)
81974577,33.21405,-97.1235618,,,2,POINT (-97.1235618 33.21405)
81974578,33.2135401,-97.1235644,,,2,POINT (-97.1235644 33.2135401)
81974581,33.21305,-97.1235669,,,2,POINT (-97.1235669 33.21305)
81976280,33.2079137,-97.146029,,,2,POINT (-97.146029 33.2079137)
81976282,33.2080037,-97.1460517,,,2,POINT (-97.1460517 33.2080037)
81976284,33.2081,-97.14609,,,2,POINT (-97.14609 33.2081)
81976286,33.2083869,-97.1462578,,,2,POINT (-97.1462578 33.2083869)
81976288,33.2084671,-97.1462719,,,2,POINT (-97.1462719 33.2084671)
81976290,33.2085701,-97.1462766,,,2,POINT (-97.1462766 33.2085701)
81976291,33.2089152,-97.146279,,,2,POINT (-97.146279 33.2089152)
81976457,33.2134486,-97.1507314,,,2,POINT (-97.1507314 33.2134486)
81976458,33.21267,-97.150731,,,4,POINT (-97.150731 33.21267)
81976460,33.2115701,-97.1507507,,,4,POINT (-97.1507507 33.2115701)
81976466,33.206871,-97.150792,,,2,POINT (-97.150792 33.206871)
81976494,33.206871,-97.150684,,,2,POINT (-97.150684 33.206871)
81976537,33.2126764,-97.1528927,,stop,4,POINT (-97.1528927 33.2126764)
81976539,33.211561,-97.1528922,,,3,POINT (-97.1528922 33.211561)
81976543,33.2061057,-97.1532624,,,2,POINT (-97.1532624 33.2061057)
81976545,33.2061676,-97.1533243,,,2,POINT (-97.1533243 33.2061676)
81976634,33.2081875,-97.1551687,,,2,POINT (-97.1551687 33.2081875)
81976637,33.2077788,-97.1551862,,,2,POINT (-97.1551862 33.2077788)
81976643,33.2076522,-97.1551664,,,2,POINT (-97.1551664 33.2076522)
81976645,33.207529,-97.1551275,,,2,POINT (-97.1551275 33.207529)
81976647,33.2074197,-97.1550736,,,2,POINT (-97.1550736 33.2074197)
81976649,33.2072715,-97.1549788,,,2,POINT (-97.1549788 33.2072715)
81976651,33.2071998,-97.1549121,,,2,POINT (-97.1549121 33.2071998)
81976652,33.2070735,-97.1547809,,,2,POINT (-97.1547809 33.2070735)
81976654,33.2070064,-97.1546932,,,2,POINT (-97.1546932 33.2070064)
81976656,33.2068972,-97.1545035,,,2,POINT (-97.1545035 33.2068972)
81976747,33.21266,-97.15681,,,1,POINT (-97.15681 33.21266)
81977566,33.2115068,-97.1537177,,,2,POINT (-97.1537177 33.2115068)
81977568,33.2115613,-97.1531685,,,2,POINT (-97.1531685 33.2115613)
81977704,33.2106485,-97.1284973,,,2,POINT (-97.1284973 33.2106485)
81977708,33.206719,-97.13081,,,2,POINT (-97.13081 33.206719)
81977710,33.20657,-97.13092,,,2,POINT (-97.13092 33.20657)
81977711,33.206387,-97.13103,,,2,POINT (-97.13103 33.206387)
81977713,33.206334,-97.131046,,,2,POINT (-97.131046 33.206334)
81977733,33.2105856,-97.1255765,,,3,POINT (-97.1255765 33.2105856)
81977736,33.2098975,-97.1255835,,,2,POINT (-97.1255835 33.2098975)
81977737,33.2096749,-97.125588,,,2,POINT (-97.125588 33.2096749)
81977739,33.209299,-97.1255954,,turning_circle,1,POINT (-97.1255954 33.209299)
81978252,33.21972,-97.1497768,,,2,POINT (-97.1497768 33.21972)
81978253,33.2197159,-97.1493,,,2,POINT (-97.1493 33.2197159)
81978254,33.21967,-97.147741,,,2,POINT (-97.147741 33.21967)
81978259,33.21944,-97.143919,,,2,POINT (-97.143919 33.21944)
81978262,33.2194303,-97.1434757,,stop,4,POINT (-97.1434757 33.2194303)
81978264,33.21943,-97.14332,,,2,POINT (-97.14332 33.21943)
81978279,33.2193124,-97.1372496,,traffic_signals,4,POINT (-97.1372496 33.2193124)
81978283,33.2193125,-97.1371392,,traffic_signals,4,POINT (-97.1371392 33.2193125)
81978293,33.2192901,-97.1350938,,stop,4,POINT (-97.1350938 33.2192901)
81978917,33.2263487,-97.1348821,,,2,POINT (-97.1348821 33.2263487)
81978920,33.2260004,-97.1348959,,,3,POINT (-97.1348959 33.2260004)
81978925,33.2220144,-97.1350291,,,2,POINT (-97.1350291 33.2220144)
81978953,33.216841,-97.135151,,,2,POINT (-97.135151 33.216841)
81980168,33.21871,-97.12457,,,2,POINT (-97.12457 33.21871)
81980169,33.21871,-97.12421,,,2,POINT (-97.12421 33.21871)
81980172,33.2187,-97.12374,,,1,POINT (-97.12374 33.2187)
81980351,33.2248117,-97.119194,,,2,POINT (-97.119194 33.2248117)
81980366,33.2163591,-97.1263709,,,2,POINT (-97.1263709 33.2163591)
81980380,33.2124524,-97.1278071,,,2,POINT (-97.1278071 33.2124524)
81980382,33.2106543,-97.1288027,,,2,POINT (-97.1288027 33.2106543)
81985010,33.211591,-97.137231,,,2,POINT (-97.137231 33.211591)
81985012,33.211582,-97.136975,,,2,POINT (-97.136975 33.211582)
81985013,33.211585,-97.136122,,,2,POINT (-97.136122 33.211585)
81985015,33.21157,-97.1347,,,2,POINT (-97.1347 33.21157)
81985016,33.211561,-97.134349,,,2,POINT (-97.134349 33.211561)
81985676,33.210015,-97.120094,,,2,POINT (-97.120094 33.210015)
81985677,33.210011,-97.119884,,,2,POINT (-97.119884 33.210011)
81985678,33.210009,-97.11961,,,1,POINT (-97.11961 33.210009)
81985693,33.2105979,-97.1264035,,,2,POINT (-97.1264035 33.2105979)
81985700,33.2106387,-97.1279183,,,3,POINT (-97.1279183 33.2106387)
81985702,33.2106655,-97.1298689,,,2,POINT (-97.1298689 33.2106655)
81985703,33.2106772,-97.1305225,,,2,POINT (-97.1305225 33.2106772)
81985704,33.2106829,-97.1313992,,,2,POINT (-97.1313992 33.2106829)
81985706,33.2106873,-97.1320612,,,2,POINT (-97.1320612 33.2106873)
81985735,33.216769,-97.1587703,,,3,POINT (-97.1587703 33.216769)
81985749,33.2259,-97.15865,,,2,POINT (-97.15865 33.2259)
81985751,33.22632,-97.15881,,,2,POINT (-97.15881 33.22632)
81985753,33.2264,-97.15882,,,2,POINT (-97.15882 33.2264)
81986268,33.208289,-97.12794,,,2,POINT (-97.12794 33.208289)
81986269,33.20922,-97.12792,,,2,POINT (-97.12792 33.20922)
81986270,33.210299,-97.12791,,,2,POINT (-97.12791 33.210299)
81986945,33.211131,-97.140212,,,1,POINT (-97.140212 33.211131)
81986947,33.210663,-97.1402146,,,2,POINT (-97.1402146 33.210663)
81987122,33.22457,-97.1273007,,,4,POINT (-97.1273007 33.22457)
81987124,33.224566,-97.1266898,,,2,POINT (-97.1266898 33.224566)
81987405,33.2167599,-97.1574006,,turning_circle,1,POINT (-97.1574006 33.2167599)
81989168,33.21253,-97.13492,,,2,POINT (-97.13492 33.21253)
81989170,33.212532,-97.135442,,,2,POINT (-97.135442 33.212532)
81989185,33.2125944,-97.1418999,,,2,POINT (-97.1418999 33.2125944)
81989186,33.212603,-97.1428,,,2,POINT (-97.1428 33.212603)
81989189,33.2126066,-97.1431753,,,2,POINT (-97.1431753 33.2126066)
81989193,33.2126179,-97.1443127,,,3,POINT (-97.1443127 33.2126179)
81989210,33.212662,-97.1492273,,,2,POINT (-97.1492273 33.212662)
81990746,33.22223,-97.1236,,,2,POINT (-97.1236 33.22223)
81990748,33.22224,-97.12368,,,2,POINT (-97.12368 33.22224)
81990750,33.22225,-97.124216,,,2,POINT (-97.124216 33.22225)
81990765,33.22281,-97.11994,,,2,POINT (-97.11994 33.22281)
81990767,33.222468,-97.1203623,,,2,POINT (-97.1203623 33.222468)
81990769,33.22232,-97.12071,,,2,POINT (-97.12071 33.22232)
81990771,33.22227,-97.1214,,,2,POINT (-97.1214 33.22227)
81992405,33.209873,-97.131393,,,2,POINT (-97.131393 33.209873)
81997130,33.2163401,-97.1435005,,,3,POINT (-97.1435005 33.2163401)
81997132,33.2179821,-97.1434873,,,2,POINT (-97.1434873 33.2179821)
81997134,33.2195213,-97.1434721,,crossing,2,POINT (-97.1434721 33.2195213)
81997135,33.2199807,-97.1434542,,,2,POINT (-97.1434542 33.2199807)
81997136,33.2207796,-97.143423,,,2,POINT (-97.143423 33.2207796)
81997137,33.2219325,-97.143378,,,2,POINT (-97.143378 33.2219325)
81997141,33.2245303,-97.1432863,,,2,POINT (-97.1432863 33.2245303)
81997143,33.2253333,-97.143262,,,2,POINT (-97.143262 33.2253333)
81997147,33.2260692,-97.1432397,,,2,POINT (-97.1432397 33.2260692)
82000300,33.217526,-97.137257,,,2,POINT (-97.137257 33.217526)
82000301,33.218777,-97.13725,,,2,POINT (-97.13725 33.218777)
82000304,33.223059,-97.13713,,,2,POINT (-97.13713 33.223059)
82000308,33.22602,-97.137,,,2,POINT (-97.137 33.22602)
82000310,33.22627,-97.13698,,,2,POINT (-97.13698 33.22627)
82000418,33.226349,-97.13681,,,2,POINT (-97.13681 33.226349)
82000420,33.226218,-97.13683,,,2,POINT (-97.13683 33.226218)
82000422,33.22598,-97.13685,,,2,POINT (-97.13685 33.22598)
82000428,33.223208,-97.136977,,,2,POINT (-97.136977 33.223208)
82000438,33.218762,-97.1371103,,,2,POINT (-97.1371103 33.218762)
82000442,33.2172644,-97.1371205,,,2,POINT (-97.1371205 33.2172644)
82002146,33.21864,-97.1226,,,2,POINT (-97.1226 33.21864)
82002433,33.21633,-97.139753,,,2,POINT (-97.139753 33.21633)
82002614,33.226349,-97.15665,,,2,POINT (-97.15665 33.226349)
82002618,33.2262,-97.15668,,,2,POINT (-97.15668 33.2262)
82002620,33.226059,-97.15674,,,2,POINT (-97.15674 33.226059)
82002622,33.22583,-97.1568,,,2,POINT (-97.1568 33.22583)
82002624,33.22563,-97.15684,,,2,POINT (-97.15684 33.22563)
82004507,33.2086284,-97.1617401,,,2,POINT (-97.1617401 33.2086284)
82004509,33.2084302,-97.1612896,,,2,POINT (-97.1612896 33.2084302)
82004511,33.2078869,-97.1601578,,,2,POINT (-97.1601578 33.2078869)
82004513,33.2072128,-97.1587235,,,2,POINT (-97.1587235 33.2072128)
82004515,33.2063115,-97.1568163,,,2,POINT (-97.1568163 33.2063115)
82006173,33.22041,-97.12416,,,2,POINT (-97.12416 33.22041)
82006174,33.220399,-97.12353,,,2,POINT (-97.12353 33.220399)
82006176,33.220419,-97.12188,,,2,POINT (-97.12188 33.220419)
82009915,33.2261239,-97.1246871,,,1,POINT (-97.1246871 33.2261239)
82011824,33.2257608,-97.1272353,,,2,POINT (-97.1272353 33.2257608)
470791936,33.2213501,-97.1586726,,,2,POINT (-97.1586726 33.2213501)
470791939,33.2202755,-97.1614324,,,2,POINT (-97.1614324 33.2202755)
1439707808,33.2184394,-97.1306761,,,2,POINT (-97.1306761 33.2184394)
1439707816,33.2165794,-97.1313922,,,2,POINT (-97.1313922 33.2165794)
1439707835,33.2192924,-97.12994,,,3,POINT (-97.12994 33.2192924)
1439707840,33.2187525,-97.1302113,,,2,POINT (-97.1302113 33.2187525)
1439707843,33.22113,-97.12997,,,3,POINT (-97.12997 33.22113)
1439707865,33.2181967,-97.1273872,,traffic_signals,4,POINT (-97.1273872 33.2181967)
1439707872,33.2177467,-97.1277712,,,2,POINT (-97.1277712 33.2177467)
1439707873,33.2164436,-97.1282312,,traffic_signals,4,POINT (-97.1282312 33.2164436)
1439707877,33.216991,-97.1281934,,,2,POINT (-97.1281934 33.216991)
1439711503,33.2123796,-97.1204846,,,2,POINT (-97.1204846 33.2123796)
1439711505,33.2123748,-97.1198403,,,3,POINT (-97.1198403 33.2123748)
1439711516,33.2121148,-97.1198243,,,2,POINT (-97.1198243 33.2121148)
1439907552,33.2084623,-97.1370522,,,2,POINT (-97.1370522 33.2084623)
1549933088,33.2066297,-97.1444049,,traffic_signals,4,POINT (-97.1444049 33.2066297)
1549933100,33.2135606,-97.14143,,stop,4,POINT (-97.14143 33.2135606)
1549948066,33.2106575,-97.1289598,,,2,POINT (-97.1289598 33.2106575)
1549948077,33.2242196,-97.1273037,,,2,POINT (-97.1273037 33.2242196)
1549948079,33.2124536,-97.1279475,,,2,POINT (-97.1279475 33.2124536)
1549948086,33.2235414,-97.1311268,,,4,POINT (-97.1311268 33.2235414)
1549948096,33.2124531,-97.1278992,,,2,POINT (-97.1278992 33.2124531)
1549948098,33.2063806,-97.1250801,,,2,POINT (-97.1250801 33.2063806)
1549948104,33.2255553,-97.1305493,,,2,POINT (-97.1305493 33.2255553)
1549948114,33.22556,-97.1311,,,4,POINT (-97.1311 33.22556)
1549948117,33.2124469,-97.1264921,,,2,POINT (-97.1264921 33.2124469)
1549948121,33.223529,-97.1299802,,,3,POINT (-97.1299802 33.223529)
1549948132,33.2124459,-97.1264425,,,2,POINT (-97.1264425 33.2124459)
1549948167,33.2124079,-97.1235083,,,2,POINT (-97.1235083 33.2124079)
1549948204,33.2067315,-97.1257604,,,2,POINT (-97.1257604 33.2067315)
1549948224,33.2070233,-97.1254439,,,2,POINT (-97.1254439 33.2070233)
1549948232,33.2075619,-97.1262163,,,2,POINT (-97.1262163 33.2075619)
1549948242,33.2242052,-97.1261752,,,2,POINT (-97.1261752 33.2242052)
1549948245,33.2124461,-97.1263912,,,2,POINT (-97.1263912 33.2124461)
1549948248,33.2076707,-97.1263274,,,2,POINT (-97.1263274 33.2076707)
1549948253,33.2245592,-97.1261703,,,4,POINT (-97.1261703 33.2245592)
1549948255,33.2124539,-97.1276652,,,2,POINT (-97.1276652 33.2124539)
1549948273,33.2124431,-97.1261651,,,2,POINT (-97.1261651 33.2124431)
1549948279,33.22227,-97.12732,,,4,POINT (-97.12732 33.22227)
1549948280,33.2074182,-97.1261359,,,2,POINT (-97.1261359 33.2074182)
1549948288,33.222299,-97.1299858,,,3,POINT (-97.1299858 33.222299)
1630768299,33.2155972,-97.1506714,,,2,POINT (-97.1506714 33.2155972)
1630768302,33.2136856,-97.150639,,,4,POINT (-97.150639 33.2136856)
1630768304,33.2156343,-97.1506129,,crossing,2,POINT (-97.1506129 33.2156343)
1630768306,33.2146641,-97.1506411,,traffic_signals,4,POINT (-97.1506411 33.2146641)
1633444361,33.2119713,-97.1288605,,,2,POINT (-97.1288605 33.2119713)
1633444362,33.2122996,-97.1285943,,,2,POINT (-97.1285943 33.2122996)
1633444363,33.2108279,-97.1303241,,,2,POINT (-97.1303241 33.2108279)
1633444364,33.2068641,-97.1315659,,,4,POINT (-97.1315659 33.2068641)
1633444365,33.2111042,-97.1302239,,,2,POINT (-97.1302239 33.2111042)
1655546230,33.2165203,-97.1299677,,,2,POINT (-97.1299677 33.2165203)
1655564145,33.2156523,-97.150661,,,2,POINT (-97.150661 33.2156523)
1655564146,33.2163697,-97.161401,,,2,POINT (-97.161401 33.2163697)
1655564152,33.2157564,-97.150611,,,2,POINT (-97.150611 33.2157564)
1655564154,33.2162814,-97.1613921,,,2,POINT (-97.1613921 33.2162814)
1655564157,33.2155969,-97.1506111,,,2,POINT (-97.1506111 33.2155969)
2072447752,33.2131172,-97.1506372,,,2,POINT (-97.1506372 33.2131172)
2072447756,33.2132905,-97.1506374,,,2,POINT (-97.1506374 33.2132905)
2072447763,33.2136211,-97.1506418,,crossing,2,POINT (-97.1506418 33.2136211)
2072447765,33.2136212,-97.1507285,,crossing,2,POINT (-97.1507285 33.2136212)
2072447767,33.2136813,-97.1500289,,,2,POINT (-97.1500289 33.2136813)
2072447768,33.2136852,-97.1505707,,crossing,2,POINT (-97.1505707 33.2136852)
2073799275,33.2154735,-97.1625682,,,2,POINT (-97.1625682 33.2154735)
2074032241,33.2189066,-97.1578922,,,2,POINT (-97.1578922 33.2189066)
2074032280,33.2195401,-97.1586834,,,2,POINT (-97.1586834 33.2195401)
2074032286,33.2196924,-97.1586818,,,2,POINT (-97.1586818 33.2196924)
2078167251,33.2160979,-97.1335569,,,2,POINT (-97.1335569 33.2160979)
2078167257,33.2162514,-97.1336629,,,2,POINT (-97.1336629 33.2162514)
2078167266,33.2164734,-97.1336611,,,2,POINT (-97.1336611 33.2164734)
2078167275,33.2166145,-97.1331004,,,2,POINT (-97.1331004 33.2166145)
2081492510,33.214666,-97.1509665,,,2,POINT (-97.1509665 33.214666)
2081492527,33.2150522,-97.150696,,,2,POINT (-97.150696 33.2150522)
2354317825,33.2124412,-97.125982,,,2,POINT (-97.125982 33.2124412)
2625637198,33.2134153,-97.1550652,,,2,POINT (-97.1550652 33.2134153)
2625637199,33.2133904,-97.1528839,,,2,POINT (-97.1528839 33.2133904)
2626234225,33.2065748,-97.1422375,,,2,POINT (-97.1422375 33.2065748)
2626234229,33.2071601,-97.1415364,,,2,POINT (-97.1415364 33.2071601)
2631862633,33.2082748,-97.1516886,,,2,POINT (-97.1516886 33.2082748)
2631862635,33.2093739,-97.1519734,,,2,POINT (-97.1519734 33.2093739)
2631862637,33.2093702,-97.1513325,,,2,POINT (-97.1513325 33.2093702)
2631862638,33.2082734,-97.1513429,,,2,POINT (-97.1513429 33.2082734)
2631862639,33.208271,-97.1507866,,,4,POINT (-97.1507866 33.208271)
2631862640,33.2093601,-97.150779,,,4,POINT (-97.150779 33.2093601)
2631862666,33.2126725,-97.1515654,,,2,POINT (-97.1515654 33.2126725)
2631862668,33.2136954,-97.1515498,,,2,POINT (-97.1515498 33.2136954)
2653445359,33.2145228,-97.131826,,,4,POINT (-97.131826 33.2145228)
2653445360,33.2145096,-97.1306972,,,2,POINT (-97.1306972 33.2145096)
2653445363,33.2134823,-97.1308163,,,2,POINT (-97.1308163 33.2134823)
2653445364,33.2134936,-97.1318599,,,3,POINT (-97.1318599 33.2134936)
2657115121,33.2152088,-97.1623448,,,2,POINT (-97.1623448 33.2152088)
2657115242,33.2146724,-97.1519732,,,2,POINT (-97.1519732 33.2146724)
2657115244,33.2136999,-97.1519609,,,2,POINT (-97.1519609 33.2136999)
2657172878,33.2146644,-97.1507135,,traffic_signals,4,POINT (-97.1507135 33.2146644)
2657172879,33.2225919,-97.1518913,,,2,POINT (-97.1518913 33.2225919)
2657172880,33.2146604,-97.1484355,,traffic_signals,4,POINT (-97.1484355 33.2146604)
2657172908,33.2192669,-97.1499386,,,2,POINT (-97.1499386 33.2192669)
2657172910,33.2189932,-97.1504241,,,2,POINT (-97.1504241 33.2189932)
2657278381,33.2134914,-97.1316584,,,2,POINT (-97.1316584 33.2134914)
2657278382,33.2134893,-97.1314647,,,2,POINT (-97.1314647 33.2134893)
2657278384,33.2145145,-97.1312753,,,2,POINT (-97.1312753 33.2145145)
2657278386,33.2134864,-97.1311963,,,2,POINT (-97.1311963 33.2134864)
2657278388,33.2145139,-97.1310634,,,2,POINT (-97.1310634 33.2145139)
2657278409,33.2145105,-97.1307766,,,2,POINT (-97.1307766 33.2145105)
2657278412,33.2134832,-97.1308997,,,2,POINT (-97.1308997 33.2134832)
2657814580,33.2115212,-97.1438661,,,2,POINT (-97.1438661 33.2115212)
2657814581,33.2126133,-97.1438797,,,2,POINT (-97.1438797 33.2126133)
2657814583,33.2126049,-97.1430038,,,2,POINT (-97.1430038 33.2126049)
2657916016,33.2138345,-97.1343207,,,2,POINT (-97.1343207 33.2138345)
2657916022,33.2139895,-97.1338906,,,2,POINT (-97.1338906 33.2139895)
2657916024,33.2136982,-97.1336994,,,2,POINT (-97.1336994 33.2136982)
2657916026,33.2136746,-97.1343244,,,2,POINT (-97.1343244 33.2136746)
2658666002,33.2190834,-97.1299884,,,2,POINT (-97.1299884 33.2190834)
2658666007,33.21821,-97.13149,,,3,POINT (-97.13149 33.21821)
2658666009,33.2182614,-97.1312305,,,2,POINT (-97.1312305 33.2182614)
2658862619,33.20945,-97.1215459,,,2,POINT (-97.1215459 33.20945)
2658862621,33.209303,-97.1215491,,,2,POINT (-97.1215491 33.209303)
2658983409,33.2207701,-97.127337,,,2,POINT (-97.127337 33.2207701)
2658983426,33.2192678,-97.1273663,,,2,POINT (-97.1273663 33.2192678)
2658983429,33.2201334,-97.1273494,,,2,POINT (-97.1273494 33.2201334)
2658983433,33.219762,-97.1273567,,,2,POINT (-97.1273567 33.219762)
2658983442,33.2172246,-97.1281398,,,2,POINT (-97.1281398 33.2172246)
2658983451,33.2167677,-97.1282205,,,2,POINT (-97.1282205 33.2167677)
2658983730,33.2165345,-97.1302706,,,2,POINT (-97.1302706 33.2165345)
2658994836,33.2240323,-97.1498165,,,2,POINT (-97.1498165 33.2240323)
2658994838,33.2257709,-97.14977,,,3,POINT (-97.14977 33.2257709)
2658994841,33.22614,-97.14867,,,2,POINT (-97.14867 33.22614)
2658994854,33.22622,-97.1487845,,,3,POINT (-97.1487845 33.22622)
2658994887,33.2156926,-97.1491589,,,3,POINT (-97.1491589 33.2156926)
2659628214,33.2188249,-97.13725,,,2,POINT (-97.13725 33.2188249)
2659628216,33.21806,-97.13589,,,2,POINT (-97.13589 33.21806)
2659628217,33.2180593,-97.135129,,,4,POINT (-97.135129 33.2180593)
2660078370,33.2123763,-97.1200369,,,2,POINT (-97.1200369 33.2123763)
2661953387,33.2146861,-97.1324777,,,2,POINT (-97.1324777 33.2146861)
2661953393,33.2145303,-97.1327193,,,2,POINT (-97.1327193 33.2145303)
2661953419,33.2145354,-97.1334836,,,2,POINT (-97.1334836 33.2145354)
2661953713,33.216482,-97.1292101,,,2,POINT (-97.1292101 33.216482)
2661953722,33.217288,-97.1281139,,,2,POINT (-97.1281139 33.217288)
2661970546,33.220211,-97.129926,,,2,POINT (-97.129926 33.220211)
2661970548,33.22059,-97.12992,,,2,POINT (-97.12992 33.22059)
2661970552,33.220142,-97.12993,,,2,POINT (-97.12993 33.220142)
2661970557,33.2189196,-97.1300828,,,2,POINT (-97.1300828 33.2189196)
2661970560,33.2186129,-97.1303797,,,2,POINT (-97.1303797 33.2186129)
2661970562,33.2181746,-97.1317717,,,2,POINT (-97.1317717 33.2181746)
2661970564,33.2181811,-97.1317032,,,2,POINT (-97.1317032 33.2181811)
2661970568,33.2165298,-97.130185,,,3,POINT (-97.130185 33.2165298)
2661970571,33.21656,-97.13114,,,2,POINT (-97.13114 33.21656)
2661970584,33.218732,-97.1302361,,,2,POINT (-97.1302361 33.218732)
2662419278,33.218049,-97.13543,,,2,POINT (-97.13543 33.218049)
2662419280,33.218049,-97.135749,,,2,POINT (-97.135749 33.218049)
2662419448,33.2242602,-97.1261744,,,2,POINT (-97.1261744 33.2242602)
2662419450,33.2245392,-97.1247059,,,3,POINT (-97.1247059 33.2245392)
2662747409,33.209874,-97.1215358,,,2,POINT (-97.1215358 33.209874)
2664369342,33.213788,-97.1593488,,,2,POINT (-97.1593488 33.213788)
2664369355,33.2137913,-97.1588629,,,2,POINT (-97.1588629 33.2137913)
2665604720,33.2135188,-97.1366785,,,2,POINT (-97.1366785 33.2135188)
2665604737,33.2125377,-97.1357677,,,2,POINT (-97.1357677 33.2125377)
2665604738,33.2135155,-97.1356789,,,2,POINT (-97.1356789 33.2135155)
2665604742,33.2135167,-97.1358474,,,2,POINT (-97.1358474 33.2135167)
2665604745,33.2135162,-97.1357635,,,2,POINT (-97.1357635 33.2135162)
2665604798,33.2135183,-97.13629,,,2,POINT (-97.13629 33.2135183)
2665604799,33.21569,-97.14642,,traffic_signals,4,POINT (-97.14642 33.21569)
2665604808,33.2156278,-97.1380899,,,3,POINT (-97.1380899 33.2156278)
2665604813,33.2107181,-97.1373194,,,3,POINT (-97.1373194 33.2107181)
2665604814,33.2091287,-97.1372433,,,4,POINT (-97.1372433 33.2091287)
2665604815,33.2091384,-97.138822,,,2,POINT (-97.138822 33.2091384)
2665604819,33.2091867,-97.140221,,,4,POINT (-97.140221 33.2091867)
2665604860,33.2136255,-97.1550634,,,2,POINT (-97.1550634 33.2136255)
2665604866,33.2127176,-97.1550714,,,3,POINT (-97.1550714 33.2127176)
